Code,Name,Market,Marcap
009440,KC그린홀딩스,KOSPI,17568790596
020400,대동금속,KOSDAQ,17508521340
405000,플라즈맵,KOSDAQ,17484112420
060900,에이전트AI,KOSDAQ,17480899740
322780,코퍼스코리아,KOSDAQ,17447069520
015260,에이엔피,KOSPI,17433250780
303030,지니틱스,KOSDAQ,17399204400
365900,브이씨,KOSDAQ,17398514000
224060,더코디,KOSDAQ,17340025920
069330,유아이디,KOSDAQ,17274672906
060260,뉴보텍,KOSDAQ,17265008664
110020,전진바이오팜,KOSDAQ,17211647800
073190,듀오백,KOSDAQ,17162169360
006050,국영지앤엠,KOSDAQ,17098669070
034940,조아제약,KOSDAQ,17038904850
482680,미래에셋비전스팩7호,KOSDAQ,16881825000
191410,육일씨엔에쓰,KOSDAQ,16873608030
309930,조이웍스앤코,KOSDAQ,16868158764
008470,부스타,KOSDAQ,16851624000
241820,피씨엘,KOSDAQ,16803871920
477380,미래에셋비전스팩4호,KOSDAQ,16686000000
065770,CS,KOSDAQ,16645346312
344860,이노진,KOSDAQ,16144260000
069920,엑시온그룹,KOSDAQ,16120669600
018700,졸스,KOSDAQ,16096555750
306040,에스제이그룹,KOSDAQ,15834653940
002025,코오롱우,KOSPI,15642690760
354200,엔젠바이오,KOSDAQ,15567527586
0072Z0,KB제33호스팩,KOSDAQ,15509795000
060230,제이케이시냅스,KOSDAQ,15460114554
477340,에이치엠씨제7호스팩,KOSDAQ,15357950000
043590,웰킵스하이텍,KOSDAQ,15345838911
0101C0,하나36호스팩,KOSDAQ,15317460000
0130H0,엔에이치스팩33호,KOSDAQ,15261400000
079950,인베니아,KOSDAQ,15220407300
030350,드래곤플라이,KOSDAQ,15171092867
131760,파인텍,KOSDAQ,15157621420
009730,이렘,KOSDAQ,15153455700
012170,아센디오,KOSPI,15147145112
18064K,한진칼우,KOSPI,15109962900
225590,패션플랫폼,KOSDAQ,15031238560
0044K0,삼성스팩10호,KOSDAQ,14867040000
418620,E8,KOSDAQ,14788605365
009620,삼보산업,KOSDAQ,14782198608
005725,넥센우,KOSPI,14762460000
142760,모아라이프플러스,KOSDAQ,14716276020
473050,유안타제15호스팩,KOSDAQ,14650900000
377220,프롬바이오,KOSDAQ,14523030000
131100,티엔엔터테인먼트,KOSDAQ,14511025800
0115H0,삼성스팩13호,KOSDAQ,14508900000
019685,대교우B,KOSPI,14298264640
002070,비비안,KOSPI,14257759920
001000,신라섬유,KOSDAQ,14202360900
478440,미래에셋비전스팩6호,KOSDAQ,14171850000
0165X0,메리츠제2호스팩,KOSDAQ,14067320000
479880,한국제15호스팩,KOSDAQ,14062890000
208640,썸에이지,KOSDAQ,13965797075
000087,하이트진로2우B,KOSPI,13957204300
035620,바른손이앤에이,KOSDAQ,13920218664
177350,베셀,KOSDAQ,13783032890
0099W0,미래에셋비전스팩11호,KOSDAQ,13776000000
291810,핀텔,KOSDAQ,13722035384
304840,피플바이오,KOSDAQ,13643890260
001795,대한제당우,KOSPI,13613796000
352770,셀레스트라,KOSDAQ,13610136750
285800,진영,KOSDAQ,13457497900
244460,올리패스,KOSDAQ,13415218661
113810,디젠스,KOSDAQ,13344872450
489480,키움제11호스팩,KOSDAQ,13299000000
0134X0,대신밸런스제20호스팩,KOSDAQ,13277800000
005257,녹십자홀딩스2우,KOSPI,13197444000
481890,엔에이치스팩31호,KOSDAQ,13134150000
0164H0,한국제16호스팩,KOSDAQ,13115250000
0096B0,삼성스팩12호,KOSDAQ,13041560000
0099X0,IBKS제25호스팩,KOSDAQ,13036400000
0097F0,미래에셋비전스팩10호,KOSDAQ,12928500000
00806K,대덕1우,KOSPI,12923725620
489730,디비금융제13호스팩,KOSDAQ,12822300000
0093G0,미래에셋비전스팩8호,KOSDAQ,12748800000
471050,대신밸런스제17호스팩,KOSDAQ,12726000000
478390,KB제29호스팩,KOSDAQ,12688800000
054180,메디콕스,KOSDAQ,12686716395
0037T0,KB제32호스팩,KOSDAQ,12514410000
492220,KB제31호스팩,KOSDAQ,12451050000
482520,교보16호스팩,KOSDAQ,12444000000
0054V0,엔에이치스팩32호,KOSDAQ,12414350500
0131D0,키움히어로제2호스팩,KOSDAQ,12373910000
240600,유진테크놀로지,KOSDAQ,12366749535
101000,KS인더스트리,KOSDAQ,12328645828
065570,삼영이엔씨,KOSDAQ,12295692232
0091W0,신영스팩11호,KOSDAQ,12166340000
0088D0,메리츠제1호스팩,KOSDAQ,12140525000
060480,국일신동,KOSDAQ,12132460000
145995,삼양사우,KOSPI,12101289000
45226K,한화갤러리아우,KOSPI,12009983450
477760,DB금융스팩12호,KOSDAQ,12001200000
0041L0,하나35호스팩,KOSDAQ,11993670000
289010,아이스크림에듀,KOSDAQ,11881358112
079190,케스피온,KOSDAQ,11880619842
0132G0,교보20호스팩,KOSDAQ,11880300000
482690,대신밸런스제19호스팩,KOSDAQ,11735350000
469900,하나31호스팩,KOSDAQ,11641585000
028080,휴맥스홀딩스,KOSDAQ,11601636410
225430,케이엠제약,KOSDAQ,11440730700
474660,신한제12호스팩,KOSDAQ,11398800000
477470,미래에셋비전스팩5호,KOSDAQ,11398400000
0071M0,삼성스팩11호,KOSDAQ,11358720000
487360,신한제14호스팩,KOSDAQ,11336400000
474490,유안타제16호스팩,KOSDAQ,11323050000
050090,비케이홀딩스,KOSDAQ,11296672800
025870,신라에스지,KOSDAQ,11280000000
0105P0,유진스팩12호,KOSDAQ,11274720000
496070,신한제16호스팩,KOSDAQ,11161320000
002680,한탑,KOSDAQ,11104050762
0129K0,신한제18호스팩,KOSDAQ,11048920000
900100,파이온엑스,KOSDAQ,10947803750
0096D0,미래에셋비전스팩9호,KOSDAQ,10901000000
250930,예선테크,KOSDAQ,10857144760
0098T0,교보19호스팩,KOSDAQ,10778400000
900270,헝셩그룹,KOSDAQ,10735805220
493790,유안타제17호스팩,KOSDAQ,10699650000
486630,KB제30호스팩,KOSDAQ,10699650000
084695,대상홀딩스우,KOSPI,10596391200
0004Y0,디비금융제14호스팩,KOSDAQ,10592795000
38380K,LX홀딩스1우,KOSPI,10535399150
0130D0,신한제17호스팩,KOSDAQ,10487760000
489210,교보17호스팩,KOSDAQ,10463600000
043100,알파AI,KOSDAQ,10457241600
044380,주연테크,KOSPI,10355741748
308100,형지글로벌,KOSDAQ,10250539206
478110,이베스트스팩6호,KOSDAQ,10215700000
466690,키움히어로제1호스팩,KOSDAQ,10184905000
0041B0,교보18호스팩,KOSDAQ,10105200000
498390,한화플러스제5호스팩,KOSDAQ,10093600000
247660,나노씨엠에스,KOSDAQ,10056174800
004255,NPC우,KOSPI,9989760000
472220,신영스팩10호,KOSDAQ,9849000000
00781K,코리아써키트2우B,KOSPI,9835422450
389680,유디엠텍,KOSDAQ,9776814275
003075,코오롱글로벌우,KOSPI,9725876810
106080,케이이엠텍,KOSDAQ,9506998050
488060,유진스팩11호,KOSDAQ,9463600000
145210,다이나믹디자인,KOSPI,9461011840
092600,앤씨앤,KOSDAQ,9391268016
084180,수성웹툰,KOSDAQ,9380552877
004105,태양금속우,KOSPI,9190500000
001067,JW중외제약2우B,KOSPI,9175820100
001755,한양증권우,KOSPI,9173678000
484130,하나34호스팩,KOSDAQ,9107800000
900120,씨엑스아이,KOSDAQ,9069763920
469480,IBKS제24호스팩,KOSDAQ,9009900000
473950,에스케이증권제13호스팩,KOSDAQ,8994700000
468760,유진스팩10호,KOSDAQ,8819200000
487830,신한제15호스팩,KOSDAQ,8721750000
472230,에스케이증권제11호스팩,KOSDAQ,8663175000
0068Y0,비엔케이제3호스팩,KOSDAQ,8576900000
000225,유유제약1우,KOSPI,8512322150
487720,키움제10호스팩,KOSDAQ,8502300000
33637L,솔루스첨단소재2우B,KOSPI,8368925640
001770,SHD,KOSPI,8321914300
199730,바이오인프라,KOSDAQ,8288881368
03481K,해성산업1우,KOSDAQ,8264718000
0041J0,엘에스스팩1호,KOSDAQ,8174790000
465320,교보15호스팩,KOSDAQ,8058150000
087260,모바일어플라이언스,KOSDAQ,8040556667
001515,SK증권우,KOSPI,7785902860
079970,투비소프트,KOSDAQ,7646223464
008290,원풍물산,KOSDAQ,7630064625
475250,하나33호스팩,KOSDAQ,7603500000
474930,신한제13호스팩,KOSDAQ,7602000000
035290,골드앤에스,KOSDAQ,7432763232
312610,에이에프더블류,KOSDAQ,7414021008
065420,에스아이리소스,KOSDAQ,7283384140
001065,JW중외제약우,KOSPI,7163873450
012205,계양전기우,KOSPI,7131381900
276040,스코넥,KOSDAQ,7073119545
473000,에스케이증권제12호스팩,KOSDAQ,6802050000
475240,하나32호스팩,KOSDAQ,6624000000
011080,형지I&C,KOSDAQ,6457598420
004985,성신양회우,KOSPI,6311834100
26490K,크라운제과우,KOSPI,6056974800
121850,코이즈,KOSDAQ,5962201821
000325,노루홀딩스우,KOSPI,5699280600
004835,덕성우,KOSPI,5574960000
044180,KD,KOSDAQ,5477148795
313760,캐리,KOSDAQ,5244963048
002995,금호건설우,KOSPI,5009439240
090355,노루페인트우,KOSPI,4839666700
052770,아이톡시,KOSDAQ,4545457488
000145,하이트진로홀딩스우,KOSPI,4467986900
009415,태영건설우,KOSPI,4341826320
000545,흥국화재우,KOSPI,4116480000
005965,동부건설우,KOSPI,3787782960
014825,동원시스템즈우,KOSPI,3552292950
007575,일양약품우,KOSPI,3329198400
014285,금강공업우,KOSPI,3132236250
005745,크라운해태홀딩스우,KOSPI,3087731640
36328K,티와이홀딩스우,KOSPI,2855126070
014915,성문전자우,KOSPI,2640000000
000227,유유제약2우B,KOSPI,2502940000
001525,동양우,KOSPI,2311012000
008355,남선알미우,KOSPI,2216808000
021045,대호특수강우,KOSDAQ,2002441120
004545,깨끗한나라우,KOSPI,1666028000
011155,CJ씨푸드1우,KOSPI,1616000000
004415,서울식품우,KOSPI,1356945000
001527,동양2우B,KOSPI,1343253650
002785,진흥기업우B,KOSPI,1131527760
002787,진흥기업2우B,KOSPI,890320160
032685,소프트센우,KOSDAQ,764287020
043090,더테크놀로지,KOSDAQ,571240650
